-0.00488,-0.15616,-0.15128,0.08295999999999999,0.0732,-0.15616,0.10248,0.366,0.33672,0.16591999999999998,0.06831999999999999,-0.034159999999999996
0.01952,-0.12688,-0.1464,0.05368,0.08295999999999999,-0.13663999999999998,0.09272,0.36112,0.3416,0.1708,0.08295999999999999,-0.01464
0.14152,-0.06344,-0.20496,-0.03904,0.1708,-0.13663999999999998,0.07808,0.36112,0.34648,0.17568,0.10248,-0.00488
0.08295999999999999,-0.024399999999999998,-0.10736,-0.02928,0.09272,-0.06831999999999999,0.10736,0.40992,0.38552,0.22447999999999999,0.1464,0.04392
0.034159999999999996,-0.01952,-0.05368,-0.00488,0.04392,-0.03904,0.11712,0.43432,0.4148,0.25864,0.16591999999999998,0.06344
0.08295999999999999,-0.03904,-0.122,-0.01952,0.10248,-0.08295999999999999,0.09759999999999999,0.4148,0.40504,0.25376,0.16104,0.05368
0.12688,-0.024399999999999998,-0.15128,-0.048799999999999996,0.13663999999999998,-0.08784,0.09272,0.4148,0.40504,0.25864,0.16591999999999998,0.048799999999999996
0.122,-0.02928,-0.15128,-0.04392,0.13663999999999998,-0.09272,0.08784,0.40992,0.40992,0.27327999999999997,0.17568,0.05368
0.15616,0.00488,-0.15128,-0.07808,0.15128,-0.0732,0.09272,0.41968,0.42456,0.30256,0.20984,0.06831999999999999
0.11223999999999999,-0.00976,-0.122,-0.048799999999999996,0.11712,-0.06831999999999999,0.10248,0.42944,0.44895999999999997,0.33183999999999997,0.23424,0.10736
0.18056,0.05856,-0.122,-0.11712,0.15128,-0.034159999999999996,0.09759999999999999,0.44408,0.45872,0.3416,0.25864,0.13176
0.15616,0.05368,-0.10248,-0.10248,0.12688,-0.024399999999999998,0.0732,0.42944,0.4392,0.32208,0.244,0.122
0.122,0.03904,-0.08295999999999999,-0.07808,0.10248,-0.024399999999999998,0.06344,0.40992,0.4148,0.29768,0.23424,0.11712
0.13176,0.05368,-0.07808,-0.09272,0.10248,-0.01464,0.0732,0.39527999999999996,0.40992,0.2928,0.23424,0.12688
0.15128,0.10248,-0.048799999999999996,-0.12688,0.09759999999999999,0.024399999999999998,0.09759999999999999,0.40016,0.41968,0.29768,0.23912,0.12688
0.15128,0.08295999999999999,-0.06831999999999999,-0.11712,0.10736,0.00488,0.09272,0.37576,0.39039999999999997,0.28304,0.21472,0.11223999999999999
0.11223999999999999,0.04392,-0.06831999999999999,-0.07808,0.08784,-0.01464,0.09759999999999999,0.366,0.38064,0.28304,0.21472,0.11712
0.12688,0.034159999999999996,-0.09272,-0.07808,0.10736,-0.02928,0.09759999999999999,0.34648,0.37088,0.26839999999999997,0.20496,0.10736
