-0.12688,-0.122,0.00488,0.12688,-0.06831999999999999,-0.05856,0.33672,0.88816,1.08824,0.65392,-0.122,-0.30256
-0.06831999999999999,-0.13663999999999998,-0.06831999999999999,0.10248,0.0,-0.10248,0.3416,0.8979199999999999,1.0931199999999999,0.6587999999999999,-0.12688,-0.31232
-0.024399999999999998,-0.15128,-0.12688,0.08784,0.048799999999999996,-0.14152,0.33183999999999997,0.89304,1.0931199999999999,0.6587999999999999,-0.13663999999999998,-0.32208
0.00976,-0.13663999999999998,-0.1464,0.06344,0.07808,-0.14152,0.31232,0.89304,1.0833599999999999,0.64904,-0.15128,-0.32696
0.00488,-0.11712,-0.122,0.05856,0.06344,-0.122,0.3172,0.9076799999999999,1.10776,0.64904,-0.15616,-0.33183999999999997
-0.03904,-0.122,-0.08295999999999999,0.08295999999999999,0.01952,-0.10248,0.32208,0.9076799999999999,1.10776,0.64416,-0.1708,-0.34648
-0.08784,-0.12688,-0.03904,0.10736,-0.024399999999999998,-0.08295999999999999,0.3416,0.92232,1.1224,0.64904,-0.1708,-0.3416
-0.10736,-0.15128,-0.04392,0.13176,-0.034159999999999996,-0.09759999999999999,0.34648,0.93696,1.12728,0.65392,-0.17568,-0.35136
-0.06831999999999999,-0.14152,-0.0732,0.10736,0.0,-0.10736,0.33183999999999997,0.91744,1.10776,0.6344,-0.20008,-0.37576
-0.10736,-0.13663999999999998,-0.02928,0.122,-0.03904,-0.08295999999999999,0.33183999999999997,0.93208,1.12728,0.64416,-0.19519999999999998,-0.37576
-0.1464,-0.17568,-0.02928,0.16104,-0.05856,-0.10248,0.35136,0.96136,1.16144,0.65392,-0.19032,-0.366
-0.15616,-0.18056,-0.024399999999999998,0.1708,-0.06831999999999999,-0.10248,0.37576,0.976,1.1712,0.6685599999999999,-0.17568,-0.36112
-0.1464,-0.1708,-0.024399999999999998,0.16104,-0.06344,-0.09759999999999999,0.37576,0.976,1.15656,0.6636799999999999,-0.18056,-0.36112
-0.11712,-0.14152,-0.024399999999999998,0.13176,-0.048799999999999996,-0.08295999999999999,0.35624,0.96136,1.1468,0.63928,-0.20008,-0.37088
-0.0732,-0.12688,-0.05368,0.10248,-0.00976,-0.09272,0.3416,0.9516,1.13216,0.62464,-0.21472,-0.37576
-0.05368,-0.16591999999999998,-0.11223999999999999,0.11223999999999999,0.02928,-0.14152,0.35136,0.9516,1.13216,0.6344,-0.20984,-0.37088
-0.08295999999999999,-0.20008,-0.11712,0.14152,0.01464,-0.16104,0.34648,0.94672,1.12728,0.6344,-0.20496,-0.36112
-0.0732,-0.20984,-0.13663999999999998,0.14152,0.02928,-0.17568,0.34648,0.93208,1.11752,0.61488,-0.2196,-0.37088
-0.024399999999999998,-0.17568,-0.15128,0.10248,0.06344,-0.16591999999999998,0.32696,0.8979199999999999,1.07848,0.56608,-0.25864,-0.39527999999999996
0.00488,-0.13663999999999998,-0.14152,0.06831999999999999,0.0732,-0.14152,0.31232,0.88328,1.0589600000000001,0.55144,-0.27327999999999997,-0.41968
-0.04392,-0.13663999999999998,-0.09272,0.09272,0.024399999999999998,-0.11712,0.30744,0.89304,1.0589600000000001,0.55632,-0.25376,-0.40504
-0.08784,-0.15616,-0.06831999999999999,0.122,-0.00976,-0.11223999999999999,0.3172,0.8784,1.0394400000000001,0.5416799999999999,-0.244,-0.40016
-0.10248,-0.14152,-0.03904,0.122,-0.034159999999999996,-0.09272,0.31232,0.86864,1.0248,0.53192,-0.22447999999999999,-0.37576
-0.09272,-0.13663999999999998,-0.04392,0.11712,-0.024399999999999998,-0.09272,0.29768,0.854,0.99552,0.52216,-0.20984,-0.35624
-0.122,-0.12688,-0.00488,0.12688,-0.05856,-0.06831999999999999,0.2928,0.83448,0.96136,0.50264,-0.20496,-0.33183999999999997
-0.16104,-0.14152,0.01952,0.15128,-0.09272,-0.06344,0.30256,0.81008,0.94184,0.49288,-0.19032,-0.31232
-0.13176,-0.15128,-0.01952,0.14152,-0.05856,-0.08784,0.27816,0.77104,0.8979199999999999,0.45872,-0.18544,-0.29768
-0.122,-0.1464,-0.024399999999999998,0.13663999999999998,-0.048799999999999996,-0.08784,0.26352,0.75152,0.86376,0.44408,-0.18056,-0.26839999999999997
-0.11223999999999999,-0.10736,0.00488,0.11223999999999999,-0.05856,-0.05368,0.23912,0.72712,0.83448,0.4148,-0.17568,-0.25864
-0.08295999999999999,-0.07808,0.00488,0.08295999999999999,-0.04392,-0.03904,0.20496,0.67832,0.7807999999999999,0.38064,-0.18056,-0.26352
-0.08295999999999999,-0.08295999999999999,0.0,0.08295999999999999,-0.04392,-0.04392,0.19519999999999998,0.64904,0.74664,0.35624,-0.16591999999999998,-0.244
-0.05368,-0.11712,-0.06344,0.08784,0.00488,-0.09272,0.18056,0.61976,0.71248,0.32696,-0.16104,-0.22936
-0.05368,-0.122,-0.06831999999999999,0.08784,0.00488,-0.09759999999999999,0.15128,0.5856,0.6587999999999999,0.2928,-0.16104,-0.23424
-0.048799999999999996,-0.06344,-0.01464,0.05856,-0.01952,-0.03904,0.13176,0.5416799999999999,0.61488,0.25864,-0.1708,-0.22447999999999999
0.0,-0.02928,-0.02928,0.01464,0.01464,-0.02928,0.10736,0.50264,0.55632,0.22447999999999999,-0.18056,-0.2196
-0.02928,-0.07808,-0.048799999999999996,0.05368,0.00976,-0.06344,0.122,0.488,0.5416799999999999,0.21472,-0.15616,-0.19032
-0.04392,-0.09759999999999999,-0.05368,0.0732,0.00488,-0.07808,0.12688,0.45872,0.52704,0.20008,-0.13663999999999998,-0.15128
-0.04392,-0.07808,-0.034159999999999996,0.06344,-0.00488,-0.05856,0.10248,0.43432,0.49288,0.1708,-0.15128,-0.16104
-0.06831999999999999,-0.06344,0.00488,0.06831999999999999,-0.03904,-0.02928,0.09272,0.44895999999999997,0.48312,0.16591999999999998,-0.13176,-0.13663999999999998
-0.08784,-0.048799999999999996,0.03904,0.06831999999999999,-0.06344,-0.00488,0.07808,0.43432,0.46848,0.15616,-0.13176,-0.13663999999999998
-0.10736,-0.03904,0.06831999999999999,0.0732,-0.08784,0.01464,0.0732,0.41968,0.45383999999999997,0.15128,-0.11712,-0.11712
-0.034159999999999996,-0.048799999999999996,-0.01464,0.04392,-0.00976,-0.034159999999999996,0.05856,0.38064,0.42456,0.13663999999999998,-0.122,-0.11223999999999999
0.01952,-0.0732,-0.09272,0.02928,0.05368,-0.08295999999999999,0.02928,0.35136,0.38552,0.10248,-0.13663999999999998,-0.122
-0.02928,-0.07808,-0.048799999999999996,0.05368,0.00976,-0.06344,0.04392,0.35136,0.38552,0.10248,-0.12688,-0.10248
-0.05368,-0.0732,-0.01952,0.06344,-0.01952,-0.048799999999999996,0.048799999999999996,0.34648,0.37576,0.09759999999999999,-0.12688,-0.09759999999999999
