-0.000517519704822451,-0.015475189197817091,-0.014957669492994643,0.007464253754806471,0.007628551291168956,-0.015811416430306115,0.043993374675721626,0.07081064554853063,0.030374663985866936,-0.00040529562460589073,-0.005109794086899172,-0.011088566165572933
-0.0043399907111383515,-0.02256964011446822,-0.018229649403329884,0.013706648040788926,0.007743119695823473,-0.02004121819248775,0.05562925981584581,0.0987420163822736,0.04089101287890666,-0.0026236038859710916,-0.00904661169723822,-0.020296753785319647
0.0015415384039709152,-0.018056971091341703,-0.019598509495312628,0.008430548455877453,0.010160629132790016,-0.01839982680780007,0.03896237557476813,0.08085822172655183,0.02899689369000066,-0.010811992284272352,-0.01704155500500443,-0.02384533172911947
0.010728779915725177,-0.018764682883572758,-0.02949346279929795,0.0036911419555127134,0.01971529224644906,-0.024270288079843723,0.03500717946315755,0.07887832814193461,0.021127910516504533,-0.018216209680392347,-0.022093041576296556,-0.029555604316098605
0.008129854484250371,-0.008342309061191632,-0.01647216354544202,6.807671036741389e-06,0.012444613299265939,-0.012948316866801469,0.03329660301459985,0.07542994718527908,0.016783002173192688,-0.018092170780676507,-0.016986415524294814,-0.027305524711757723
0.00884086282755276,0.004090036168795702,-0.004750826658757064,-0.00697735058593068,0.007328026374801715,-0.001017542348762287,0.03164019769205674,0.07797573257252097,0.018119806785072152,-0.018529962509076965,-0.017002596846998546,-0.027052809185050663
0.008489579734495174,0.0019838144719279316,-0.006505765262567252,-0.005399217837112786,0.007615910763746966,-0.002834730173246202,0.028121789013109976,0.07949311956295163,0.017232945259756573,-0.01629579408690409,-0.016745599300232516,-0.02496940082405891
0.006640856334697658,-0.003013199910801961,-0.00965405624549963,-0.001980466727971626,0.007825340842293353,-0.006399568765761551,0.028830234828818076,0.08382084636663256,0.01825237316347744,-0.015734593993473118,-0.016986813959178646,-0.024382166076805472
-0.0011743882368702165,-0.0010968552357554578,7.753300111474773e-05,0.0008112245048067486,-0.0007293458476290861,-0.0008644214888083344,0.030744223591362578,0.0865079272542049,0.022361078087672098,-0.013731752286582936,-0.016429046245067882,-0.02228370186749235
-0.006454995723233389,0.004409307855573238,0.01086430357880662,0.0006258666301874652,-0.008381057842021906,0.007824680592331917,0.03621403937976514,0.09207371973080346,0.02960544839818896,-0.006065390413866625,-0.01189917374886114,-0.016463340206191314
-0.011609473113329492,0.0017530671448983458,0.01336254025822783,0.005481321474264968,-0.012285914850005852,0.007153186849965632,0.03555877535436528,0.09632010399936006,0.03550753062118235,-0.001020892165747049,-0.006735827781860666,-0.01412966570079545
-0.008618500388658908,-0.0006132279788625601,0.008005272409796335,0.004312202431545142,-0.008117864008389203,0.003908552729348133,0.03353325811950191,0.09741647827441316,0.03964319644726555,-0.00021159150141734996,-0.002141235527080207,-0.014490190015975532
-0.0020272935808339676,0.00420572397378937,0.0062330175546233295,-0.001191707456297343,-0.0038599994661706184,0.005426523491196168,0.03413772420608636,0.10193332520997458,0.04286961008224065,0.004678169412666188,0.00016327478106957738,-0.012179113245526414
-0.006276688418565054,0.002076727182490153,0.008353415601055196,0.002391413554329928,-0.0072258361633140734,0.0048155686048121805,0.03872040448750388,0.11440505203342906,0.05488457000395721,0.014596823275095297,0.008642360201798049,-0.004403637407667143
